deep_cleaned|pos|morph_tag|word_raw|sentence_id|pres_before|pres_after|text_id|subtitle_id
сѧ|Pk|3s---qa--i|сѧ|5001099|| |10|42
съ|R-|---------n|съ|5001099|| |10|42
маріеѭ|Ne|-s---fi--i|маріе̄ѭ̄|5001099|| · |10|42
обрѫченѫѭ|V-|-suppfi-wi|обрѫченѫѭ̄|5001099|| |10|42
емоу|Pp|3s---md--i|е̄мѹ|5001099|| |10|42
женоѭ|Nb|-s---fi--i|женоѭ̄|5001099|| · |10|42
сѫштеѭ|V-|-sppafi-si|сѫштеѭ̄|5001099|| |10|42
непраздъноѭ|A-|-s---fipti|непразд̄ъноѭ̄|5001099|| ·|10|42
бъіс|V-|3saia----i|Бъіс|5001100| | |10|42
же|Df|---------n|же|5001100|| |10|42
егда|Dq|---------n|егда|5001100|| |10|42
бъісте|V-|2paia----i|бъісте|5001100|| |10|42
тоу|Df|---------n|тѹ|5001100|| · |10|42
ісплънішѧ|V-|3paia----i|Ӣспл̄ънишѧ|5001100|| |10|42
сѧ|Pk|3s---qa--i|сѧ|5001100|| |10|42
деніе|Nb|-s---nn--i|дение̄|5001100|| |10|42
да|G-|---------n|да|5001100|| |10|42
родітъ|V-|3spia----i|родітъ|5001100|| ·|10|42
і|C-|---------n|Ӣ|5001101| | |10|42
роді|V-|3saia----i|роді|5001101|| |10|42
снъ|Nb|-s---ma--i|с҃нъ|5001101|| |10|42
своі|Pt|3s---ma--i|своӣ|5001101|| |10|42
пръвѣнець|Nb|-s---ma--i|пръвѣнець|5001101|| · |10|42
і|C-|---------n|ӣ|5001101|| |10|42
обітъіі|A-|-s---mnpwi|о̄битъіӣ|5001101|| · |10|42
і|C-|---------n|ӣ|5001101|| |10|42
положі|V-|3saia----i|положі|5001101|| |10|42
і|C-|---------n|ӣ|5001101|| |10|42
въ|R-|---------n|въ|5001101|| |10|42
ѣслехъ|Nb|-p---fl--i|ѣ̄слехъ|5001101|| · |10|42
зане|G-|---------n|зане|5001101|| |10|42
не|Df|---------n|не|5001101|| |10|42
бѣ|V-|3siia----i|бѣ|5001101|| |10|42
іма|Pp|3d---md--i|ӣма|5001101|| |10|42
мѣста|Nb|-s---ng--i|мѣста|5001101|| |10|42
въ|R-|---------n|въ|5001101|| |10|42
обітѣлі|Nb|-p---fn--i|о̄битѣли|5001101|| ·|10|42
і|C-|---------n|Ӣ|5001102| | |10|42
пастъірі|Nb|-p---mn--i|пастъирі|5001102|| |10|42
бѣахѫ|V-|3piia----i|бѣа̄хѫ|5001102|| |10|42
въ|R-|---------n|въ|5001102|| |10|42
тоіжде|Pd|-s---fl--i|тои҅жде|5001102|| |10|42
странѣ|Nb|-s---fl--i|странѣ|5001102|| · |10|42
бъдѧште|V-|-pppamn-si|бъдѧще|5001102|| |10|42
і|C-|---------n|ӣ|5001102|| |10|42
стрѣгѫште|V-|-pppamn-si|стрѣ̄гѫще|5001102|| |10|42
стражѫ|Nb|-s---fa--i|стражѫ|5001102|| |10|42
ноштьнѫѭ|A-|-s---fapwi|нощьнѫѭ̄|5001102|| |10|42
о|R-|---------n|о̄|5001102|| |10|42
стадѣ|Nb|-s---nl--i|стадѣ|5001102|| |10|42
своемъ|Pt|3s---nl--i|свое҅мъ|5001102|| ·|10|42
і|C-|---------n|ӣ|5001103| | |10|42
се|I-|---------n|се|5001103|| |10|42
англъ|Nb|-s---mn--i|а҃̄нꙉлъ|5001103|| |10|42
гнь|A-|-s---mnpsi|г҃нь|5001103|| |10|42
ста|V-|3saia----i|ста|5001103|| |10|42
вь|R-|---------n|вь|5001103|| |10|42
ніхъ|Pp|3p---ml--i|нихъ|5001103|| · |10|42
і|C-|---------n|ӣ|5001103|| |10|42
слава|Nb|-s---fn--i|слава|5001103|| |10|42
гнѣ|A-|-s---fnpsi|г҃нѣ|5001103|| |10|42
осіѣ|V-|3saia----i|о̄сіѣ̄|5001103|| |10|42
ѧ|Pp|3p---ma--i|ѩ̄|5001103|| · |10|42
і|C-|---------n|ӣ|5001103|| |10|42
оубоѣшѧ|V-|3paia----i|ѹ̄боѣ̄шѧ|5001103|| |10|42
сѧ|Pk|3p---qa--i|сѧ|5001103|| |10|42
страхомъ|Nb|-s---mi--i|ст̄рахомъ|5001103|| |10|42
веліемъ|A-|-s---mipsi|велие̄мъ|5001103|| ·|10|42
і|C-|---------n|ӣ|5001104| | |10|42
рече|V-|3saia----i|рече|5001104|| |10|42
імъ|Pp|3p---md--i|ӣмъ|5001104|| |10|42
англъ|Nb|-s---mn--i|а҃̄нꙉлъ|5001104|| |10|42
не|Df|---------n|не|5001104|| |10|42
боіте|V-|2ppma----i|боӣте|5001104|| |10|42
сѧ|Pk|3s---qa--i|сѧ|5001104|| · |10|42
се|Pd|---------n|се|5001104|| |10|42
бо|Df|---------n|бо|5001104|| |10|42
благовѣштаѭ|V-|1spia----i|благовѣщаѭ|5001104||҅ |10|42
вамъ|Pp|2p---qd--i|вамъ|5001104|| · |10|42
радость|Nb|-s---fa--i|радость|5001104|| |10|42
веліѭ|A-|-s---fapsi|велиѭ̄|5001104|| · |10|42
ѣже|Pr|-s---fn--i|ѣ̄же|5001104|| |10|42
бѫдет|V-|3sfia----i|бѫдет|5001104|| |10|42
вьсѣмь|Px|-p---md--i|вьсѣмь|5001104|| |10|42
людемъ|Nb|-p---md--i|людемъ|5001104|| ·|10|42
ѣко|G-|---------n|Ѣ̄ко|5001105| | |10|42
роді|V-|3saia----i|роді|5001105|| |10|42
сѧ|Pk|3s---qa--i|сѧ|5001105|| |10|42
вамъ|Pp|2p---qd--i|вамъ|5001105|| |10|42
спсъ|Nb|-s---mn--i|с҃псъ|5001105|| · |10|42
іже|Pr|-s---mn--i|ꙇ̄же|5001105|| |10|42
естъ|V-|3spia----i|е̄стъ|5001105|| |10|42
хь|Ne|-s---mn--i|х҃ь|5001105|| |10|42
гь|Nb|-s---mn--i|г҃ь|5001105|| · |10|42
въ|R-|---------n|въ|5001105|| |10|42
градѣ|Nb|-s---ml--i|градѣ|5001105|| |10|42
ддвѣ|A-|-s---mlpsi|д҃двѣ|5001105|| ·|10|42
і|C-|---------n|Ӣ|5001106| | |10|42
се|I-|-s---nn--i|се|5001106|| |10|42
вамъ|Pp|2p---qd--i|вамъ|5001106|| |10|42
знаменіе|Nb|-s---nn--i|зн̄амение̄|5001106|| · |10|42
обрѧштете|V-|2ppia----i|О̄брѧштете|5001106|| |10|42
младьнець|Nb|-p---mg--i|младьнець|5001106|| |10|42
повітъ|V-|3saia----i|повітъ|5001106|| · |10|42
і|C-|3s---ma--i|и|5001106|| |10|42
лежѧшть|V-|-sppama-si|лежѧшть|5001106|| |10|42
вь|R-|---------n|вь|5001106|| |10|42
ѣслехъ|Nb|-p---fl--i|ѣ̄слехъ|5001106|| ·|10|42
і|C-|---------n|Ӣ|5001107| | |10|42
въ|R-|---------n|въ|5001107|| |10|42
незаапѫ|Df|---------n|незаа̄пѫ|5001107|| |10|42
бъістъ|V-|3saia----i|бъістъ|5001107|| |10|42
съ|R-|---------n|съ|5001107|| |10|42
англмъ|Nb|-s---mi--i|а҃̄нꙉлмъ|5001107|| · |10|42
множьство|Nb|-s---nn--i|мн̄ожьство|5001107|| |10|42
воі|Nb|-p---mg--i|воӣ|5001107|| |10|42
нбснъііх|A-|-p---mgpwi|н҃бснъіӣх|5001107|| · |10|42
хвалѧштііхъ|V-|-pppamg-wi|хвалѧштиӣхъ|5001107|| |10|42
ба|Nb|-s---mg--i|б҃а|5001107|| · |10|42
і|C-|---------n|ӣ|5001107|| |10|42
глѭшть|V-|-sppama-si|г҃лѭшть|5001107|||10|42
сла|Nb|3saia----i|Сла|5001108| | |10|42
въ|R-|---------n|въ|5001108|| |10|42
въішнііх|A-|-p---ngpwi|въішніӣх|5001108|| |10|42
боу|Nb|-s---md--i|б҃ѹ|5001108|| · |10|42
і|C-|---------n|ӣ|5001108|| |10|42
на|R-|---------n|на|5001108|| |10|42
земі|Nb|-s---fl--i|земи|5001108|| |10|42
міръ|Nb|-s---mn--i|миръ|5001108|| |10|42
въ|R-|---------n|въ|5001108|| |10|42
члцѣхъ|Nb|-p---ml--i|ч҃лцѣхъ|5001108|| |10|42
благоволеніе|Nb|-s---nn--i|благоволение̄|5001108|| ·|10|42
і|C-|---------n|И|5001109| | |10|42
бъістъ|V-|3saia----i|бъістъ|5001109|| |10|42
ѣко|G-|---------n|ѣ̄ко|5001109|| |10|42
отідѫ|V-|3paia----i|о̄тідѫ|5001109|| |10|42
оть|R-|---------n|о̄ть|5001109|| |10|42
ніхъ|Pp|3p---pl--i|ніхъ|5001109|| |10|42
англі|Nb|-p---mn--i|а҃̄нꙉлі|5001109|| |10|42
на|R-|---------n|на|5001109|| |10|42
нбо|Nb|-s---na--i|н҃бо|5001109|| · |10|42
і|C-|---------n|Ӣ|5001109|| |10|42
чці|Nb|-p---mn--i|ч҃ци|5001109|| |10|42
пастъірі|Nb|-p---mn--i|пастъирі|5001109|| |10|42
рѣшѧ|V-|3paia----i|рѣшѧ|5001109|| |10|42
дроугь|Nb|-s---mn--i|дрѹгь|5001109|| |10|42
кь|R-|---------n|кь|5001109|| |10|42
дроугоу|Pc|-s---qd--i|дрѹгѹ|5001109|| · |10|42
прѣідѣмъ|V-|1ppma----i|прѣӣдѣмъ|5001109|| |10|42
оубо|Df|---------n|ѹ̄бо|5001109|| |10|42
до|R-|---------n|до|5001109|| |10|42
віѳлеома|Nb|-d---mi--i|віѳлео̄ма|5001109|| · |10|42
і|C-|---------n|ӣ|5001109|| |10|42
відімъ|V-|1ppia----i|відімъ|5001109|| |10|42
гль|Nb|-sspamn-si|г҃ль|5001109|| |10|42
сь|Pd|---------n|сь|5001109|| |10|42
бъівьшіі|V-|-pupamn-wi|бъівьшіӣ|5001109|| + |10|42
егоже|Pr|-s---mg--i|е̄гоже|5001109|| |10|42
гъ|Nb|-s---mn--i|г҃ъ|5001109|| |10|42
съказа|V-|3saia----i|съказа|5001109|| |10|42
нам|Pp|1p---md--i|на̄м|5001109|| ·|10|42
і|C-|---------n|ӣ|5001110| | |10|42
прѣідѫ|V-|3paia----i|прѣӣдѫ|5001110|| |10|42
подвігьше|V-|-pupamn-si|подв̄ігьше|5001110|| |10|42
сѧ|Pk|3s---qa--i|сѧ|5001110|| · |10|42
і|C-|---------n|ӣ|5001110|| |10|42
обрѣтѫ|V-|3paia----i|о̄брѣтѫ|5001110|| |10|42
маріѭ|Ne|-s---fa--i|маріѭ|5001110|| |10|42
і|C-|---------n|ӣ|5001110|| |10|42
іосіфа|Ne|-s---mg--i|ӣо̄сифа|5001110|| · |10|42
і|C-|---------n|ӣ|5001110|| |10|42
младьнець|Nb|-p---mg--i|младьнець|5001110|| |10|42
лежѧшть|V-|-sppama-si|лежѧшть|5001110|| |10|42
вь|R-|---------n|вь|5001110|| |10|42
ѣслехъ|Nb|-p---fl--i|ѣ̄слехъ|5001110|| ·|10|42
відѣвъше|V-|-pupamn-si|Видѣвъше|5001111| | |10|42
же|Df|---------n|же|5001111|| |10|42
ськазашѧ|V-|3paia----i|ськазашѧ|5001111|| |10|42
о|R-|---------n|о̄|5001111|| |10|42
глѣ|Nb|-s---ml--i|г҃лѣ|5001111|| · |10|42
гланѣмь|V-|-suppml-wi|г҃ланѣмь|5001111|| |10|42
о|R-|---------n|о̄|5001111|| |10|42
отрочѧті|V-|-s---ml--i|о̄трочѧті|5001111|| |10|42
семъ|Pd|-s---ol--i|семъ|5001111|| ·|10|42
і|C-|---------n|ӣ|5001112| | |10|42
въсі|Px|-p---mn--i|въсі|5001112|| |10|42
слъішавъше|V-|-pupamn-si|слъішавъше|5001112|| |10|42
дівішѧ|V-|3paia----i|дівішѧ|5001112|| |10|42
сѧ|Pk|3s---qa--i|сѧ|5001112|| · |10|42
о|R-|---------n|о̄|5001112|| |10|42
гланъііхъ|A-|-puppnl-wi|г҃ланъіӣхъ|5001112|| |10|42
отъ|R-|---------n|о̄тъ|5001112|| |10|42
пастъірь|Nb|-p---mg--i|пастъирь|5001112|| |10|42
кь|R-|---------n|кь|5001112|| |10|42
німъ|Pp|3p---md--i|німъ|5001112|| ·|10|42
маріѣ|Ne|-s---fn--i|Маріѣ̄|5001113| | |10|42
же|Df|---------n|же|5001113|| |10|42
вьсѧ|Px|-p---ma--i|вьсѧ|5001113|| · |10|42
съблюдааше|V-|3siia----i|съблюдаа̄ше|5001113|| |10|42
глъі|Nb|-p---ma--i|г҃лъі|5001113|| |10|42
сіі|Pd|-s---mn--i|сіӣ|5001113|| |10|42
въ|R-|---------n|въ|5001113|| |10|42
срдці|Nb|-s---nl--i|с҃рдци|5001113|| |10|42
своемъ|Pt|3s---nl--i|свое̄мъ|5001113|| ·|10|42
і|C-|---------n|Ӣ|5001114| | |10|42
възвратішѧ|V-|3paia----i|възвратішѧ|5001114|| |10|42
сѧ|Pk|3s---qa--i|сѧ|5001114|| |10|42
пастъірі|Nb|-p---mn--i|пастъірі|5001114|| · |10|42
славѧште|V-|-pppamn-si|славѧште|5001114|| |10|42
і|C-|---------n|ӣ|5001114|| |10|42
хвалѧште|V-|-pppamn-si|хвалѧште|5001114|| |10|42
ба|Nb|-s---mg--i|б҃а|5001114|| · |10|42
о|R-|---------n|о̄|5001114|| |10|42
всѣхъ|Px|-p---nl--i|вс̄ѣхъ|5001114|| |10|42
ѣже|Pr|-p---na--i|ѣ̄же|5001114|| |10|42
слъішашѧ|V-|3paia----i|слъішашѧ|5001114|| |10|42
і|C-|---------n|ӣ|5001114|| |10|42
відѣшѧ|V-|3paia----i|відѣшѧ|5001114|| · |10|42
ѣкоже|Dq|---------n|Ѣ̄коже|5001114|| |10|42
глано|V-|-suppnn-si|г҃лано|5001114|| |10|42
бъість|V-|3saia----i|бъисть|5001114|| |10|42
кь|R-|---------n|кь|5001114|| |10|42
німъ|Pp|3p---md--i|нимъ|5001114|| ⁛ · · —|10|42
възврашѧ|V-|3paia----i|Въз̄вра̄шѧ|5001115| | |10|42
сѧ|Pk|3s---qa--i|сѧ|5001115|| |10|42
пастъірі|Nb|-p---mn--i|пастъири|5001115|| · |10|42
славѧште|V-|-pppamn-si|славѧште|5001115|| |10|42
і|C-|---------n|ӣ|5001115|| |10|42
хвалѧште|V-|-pppamn-si|хвалѧще|5001115|| |10|42
ба|Nb|-s---mg--i|б҃а|5001115|| · |10|42
о|R-|---------n|о̄|5001115|| |10|42
всѣхъ|Px|-p---nl--i|вс̄ѣхъ|5001115|| |10|42
ѣже|Pr|-p---na--i|ѣ̄же|5001115|| |10|42
слъішашѧ|V-|3paia----i|слъишашѧ|5001115|| · |10|42
і|C-|---------n|ӣ|5001115|| |10|42
відѣшѧ|V-|3paia----i|видѣшѧ|5001115|| · |10|42
ѣкоже|Dq|---------n|ѣ̄коже|5001115|| |10|42
глано|V-|-suppnn-si|г҃лано|5001115|| |10|42
бъіс|V-|3saia----i|бъис|5001115|| |10|42
кь|R-|---------n|кь|5001115|| |10|42
німъ|Pp|3p---md--i|нимъ|5001115|| ·|10|42
і|C-|---------n|Ӣ|5001116| | |10|42
егда|Dq|---------n|е̄гда|5001116|| |10|42
ісплъні|V-|3saia----i|исплъни|5001116|| |10|42
сѧ|Pk|3s---qa--i|сѧ|5001116|| |10|42
осмъ|V-|-s---mi--i|о̄смъ|5001116|| |10|42
дьніі|Nb|-p---mg--i|дьниӣ|5001116|| |10|42
да|G-|---------n|да|5001116|| |10|42
і|C-|---------n|ӣ|5001116|| |10|42
обрѣжѫтъ|V-|3ppia----i|о̄брѣжѫтъ|5001116|| · |10|42
наречено|V-|-suppnn-si|наречено|5001116|| |10|42
бъіс|V-|3saia----i|бъис|5001116|| |10|42
імѧ|Nb|-s---na--i|ӣмѧ|5001116|| |10|42
емоу|Pp|3s---md--i|е̄мѹ|5001116|| |10|42
ісъ|Ne|-s---mn--i|и҃̄съ|5001116|| · |10|42
нареченое|V-|-suppna-wi|нареченое̄|5001116|| |10|42
от|R-|---------n|от|5001116|| |10|42
англа|Nb|-d---ma--i|а҃̄нꙉла|5001116|| |10|42
прѣжде|Df|---------n|прѣжде|5001116|| |10|42
да|G-|---------n|да|5001116|| |10|42
же|Df|---------n|же|5001116|| |10|42
не|Df|---------n|не|5001116|| |10|42
зачѧтъ|V-|3saia----i|зачѧтъ|5001116|| |10|42
сѧ|Pk|3s---qa--i|сѧ|5001116|| |10|42
въ|R-|---------n|въ|5001116|| |10|42
чрѣвѣ|Nb|-s---nl--i|чрѣвѣ|5001116|| ·|10|42
възнѣсѧ|V-|3paia----i|Възнѣсѧ|5001117| | |10|42
отрочѧ|Nb|-s---na--i|о̄трочѧ|5001117|| |10|42
іса|Ne|-s---mg--i|и҃̄са|5001117|| · |10|42
въ|R-|---------n|въ|5001117|| |10|42
ерлмъ|Ne|-s---ma--i|е̄рлмъ|5001117|| |10|42
поставіті|V-|--pna----i|поставіті|5001117|| |10|42
і|C-|---------n|ӣ|5001117|| |10|42
прѣдъ|R-|---------n|прѣдъ|5001117|| |10|42
гмъ|Nb|-s---mi--i|г҃мъ|5001117|| ·|10|42
ѣкоже|Dq|---------n|Ѣ̄коже|5001118| | |10|42
естъ|V-|3spia----i|е̄стъ|5001118|| |10|42
пісано|V-|-suppnn-si|писано|5001118|| · |10|42
въ|R-|---------n|въ|5001118|| |10|42
законѣ|Nb|-s---ml--i|законѣ|5001118|| |10|42
гні|A-|-s---mlpsi|г҃ни|5001118|| · |10|42
ѣко|G-|---------n|ѣ̄ко|5001118|| |10|42
всѣкъ|A-|-s---mnpsi|вс̄ѣкъ|5001118|| |10|42
младьнець|Nb|-p---mg--i|мла̄дьнець|5001118|| |10|42
мѫжьска|A-|-s---mgpsi|мѫжьска|5001118|| |10|42
полоу|Nb|-s---mg--i|полѹ|5001118|| |10|42
развръзаѧ|V-|-sppaon-si|разв̄ръзаѩ̄|5001118|| |10|42
ложесна|Nb|-p---na--i|ложесн̄а|5001118|| · |10|42
сто|A-|-s---napsi|с҃то|5001118|| |10|42
гві|Nb|-s---md--i|г҃ві|5001118|| |10|42
наречетъ|V-|3spia----i|наречетъ|5001118|| |10|42
сѧ|Pk|3s---qa--i|сѧ|5001118|| ·|10|42
і|C-|---------n|ӣ|5001119| | |10|42
даті|V-|--pna----i|дати|5001119|| |10|42
жрътвѫ|Nb|-s---fa--i|жрътвѫ|5001119|| |10|42
по|R-|---------n|по|5001119|| |10|42
реченоумоу|V-|-suppnd-wi|реченѹмѹ|5001119|| |10|42
въ|R-|---------n|въ|5001119|| |10|42
законѣ|Nb|-s---ml--i|законѣ|5001119|| |10|42
мосеовѣ|A-|-s---mlpsi|мосео̄вѣ|5001119|| · |10|42
дьва|Ma|-d---ma--i|Дьва|5001119|| |10|42
кагрълічішта|Nb|-d---ma--i|кагръличища|5001119|| · |10|42
лі|C-|---------n|Ли|5001119|| |10|42
два|Ma|-d---ma--i|дв̄а|5001119|| |10|42
птенца|Nb|-d---ma--i|пт̄енц̄а|5001119|| |10|42
голѫбіна|A-|-d---mapsi|голѫбина|5001119|| ·|10|42
і|C-|---------n|Ӣ|5001120| | |10|42
бѣ|V-|3siia----i|бѣ|5001120|| |10|42
члкъ|Nb|-s---mn--i|ч҃лкъ|5001120|| |10|42
въ|R-|---------n|въ|5001120|| |10|42
іермлѣ|Nb|-p---napsi|ӣе̄рмлѣ|5001120|| · |10|42
емоуже|Pr|-s---md--i|Е̄мѹже|5001120|| |10|42
імѧ|Nb|-s---nn--i|ӣмѧ|5001120|| |10|42
сумеонъ|Ne|-s---mn--i|с̄ѵмео̄нъ|5001120|| · |10|42
і|C-|---------n|Ӣ|5001120|| |10|42
члкъ|Nb|-s---mn--i|ч҃лкъ|5001120|| |10|42
сь|Pd|-s---mn--i|сь|5001120|| |10|42
правьдівъ|A-|-s---mnpsi|правьдивъ|5001120|| · |10|42
і|C-|---------n|ӣ|5001120|| |10|42
бочьстівъ|A-|-s---mnpsi|б҃очьстивъ|5001120|| · |10|42
чаѧ|V-|-sppamn-si|чаѩ̄|5001120|| |10|42
оутѣхъі|Nb|-s---fg--i|ѹ̄тѣхъі|5001120|| |10|42
ізлвъі|A-|-s---fgpsi|и҃̄злвъі|5001120|| · |10|42
і|C-|---------n|ӣ|5001120|| |10|42
дхъ|Nb|-s---mn--i|д҃хъ|5001120|| |10|42
стъі|A-|-s---mnpwi|с҃тъі|5001120|| |10|42
бѣ|V-|3siia----i|бѣ|5001120|| |10|42
въ|R-|---------n|въ|5001120|| |10|42
немъ|Pp|3s---ml--i|немъ|5001120|| ·|10|42
і|C-|---------n|ӣ|5001121| | |10|42
бѣ|V-|3siia----i|бѣ|5001121|| |10|42
чкъ|Nb|-s---mn--i|ч҃къ|5001121|| .........|10|42
і|C-|---------n|Ӣ|5001122| | |10|42
бѣ|V-|3siia----i|бѣ|5001122|| |10|42
емоу|Pp|3s---md--i|е̄мѹ|5001122|| |10|42
отвѣштано|V-|-suppnn-si|отвѣщано|5001122|| |10|42
дхмъ|Nb|-s---mi--i|д҃хмъ|5001122|| |10|42
стъімъ|A-|-s---oipwi|с҃тъимъ|5001122|| · |10|42
не|Df|---------n|не|5001122|| |10|42
відѣті|V-|--pna----i|видѣті|5001122|| |10|42
съмръті|Nb|-s---fg--i|съмръті|5001122|| · |10|42
прѣжде|Df|---------n|прѣжде|5001122|| |10|42
да|G-|---------n|да|5001122|| |10|42
же|Df|---------n|же|5001122|| |10|42
відітъ|V-|3spia----i|відітъ|5001122|| |10|42
ха|Ne|-s---mg--i|х҃а|5001122|| |10|42
гнѣ|A-|-s---mgpsi|г҃нѣ|5001122|| ·|10|42
і|C-|---------n|Ӣ|5001123| | |10|42
пріде|V-|3saia----i|пріде|5001123|| |10|42
дхомъ|Nb|-s---mi--i|д҃хомъ|5001123|| |10|42
въ|R-|---------n|въ|5001123|| |10|42
црковъ|Nb|-s---fa--i|ц҃рковъ|5001123|| · |10|42
і|C-|---------n|Ӣ|5001123|| |10|42
егда|Dq|---------n|е̄гд̄а|5001123|| |10|42
вьзнѣсте|V-|3daia----i|вьзнѣсте|5001123|| |10|42
родітелѣ|Nb|-d---mn--i|родителѣ|5001123|| |10|42
отрочѧ|Nb|-s---na--i|о̄трочѧ|5001123|| |10|42
іса|Ne|-s---mg--i|и҃̄са|5001123|| · |10|42
сътворіті|V-|--pna----i|сътвориті|5001123|| |10|42
іма|Pp|3d---md--i|ӣма|5001123|| |10|42
по|R-|---------n|по|5001123|| |10|42
объічаю|Nb|-s---md--i|о̄бъичаю̄|5001123|| |10|42
законноумоу|A-|-s---mdpwi|законн҅ѹмѹ|5001123|| |10|42
о|R-|---------n|о̄|5001123|| |10|42
немъ|Pp|3s---ml--i|не̄мъ|5001123|| ·|10|42
і|C-|---------n|Ӣ|5001124| | |10|42
тъ|Pd|-s---mn--i|тъ|5001124|| |10|42
пріѧтъ|V-|3saia----i|приѩ̄тъ|5001124|| |10|42
е|Pp|3s---na--i|е̄|5001124|| |10|42
на|R-|---------n|на|5001124|| |10|42
рѫкоу|Nb|-d---fl--i|рѫкѹ|5001124|| |10|42
своею|Pt|3d---fl--i|свое̄ю̄|5001124|| · |10|42
і|C-|---------n|Ӣ|5001124|| |10|42
блві|V-|3saia----i|б҃лві|5001124|| |10|42
сумеонъ|Ne|-s---mn--i|сѵмео̄нъ|5001124|| |10|42
ба|Nb|-s---mg--i|б҃а|5001124|| |10|42
і|C-|---------n|ӣ|5001124|| |10|42
рече|V-|3saia----i|рече|5001124|| ·|10|42
нъінѣ|Df|---------n|нъінѣ|5001125| | |10|42
отъпоустіші|V-|2spia----i|о̄тъпѹстиши|5001125|| |10|42
раба|Nb|-s---mg--i|раба|5001125|| |10|42
твоего|Ps|2s---og--i|твое҅го|5001125|| |10|42
влко|Nb|-s---mv--i|в҃лко|5001125|| · |10|42
по|R-|---------n|по|5001125|| |10|42
глоу|Nb|-s---md--i|г҃лѹ|5001125|| |10|42
твоемоу|Ps|2s---od--i|твое̄мѹ|5001125|| |10|42
съ|R-|---------n|съ|5001125|| |10|42
міромъ|Nb|-s---mi--i|міромъ|5001125|| ·|10|42
ѣко|G-|---------n|ѣ̄ко|5001126| | |10|42
відѣсте|V-|3daia----i|відѣсте|5001126|| |10|42
очі|Nb|-d---nn--i|о̄чи|5001126|| |10|42
моі|Ps|1d---rn--i|моӣ|5001126|| |10|42
спсеніе|Nb|-s---na--i|с҃псение̄|5001126|| |10|42
твое|Ps|2s---na--i|твое̄|5001126|| ·|10|42
еже|Pr|-s---na--i|е̄же|5001127| | |10|42
есі|V-|2spia----i|е̄си|5001127|| |10|42
оуготовалъ|V-|-sspamn-si|ѹ̄готовалъ|5001127|| |10|42
прѣдь|R-|---------n|прѣдь|5001127|| |10|42
ліцемь|Nb|-s---ni--i|лицемь|5001127|| |10|42
вьсѣхъ|Px|-p---qg--i|вьсѣхъ|5001127|| |10|42
людіі|Nb|-p---mg--i|людіӣ|5001127|| |10|42
твоіхъ|Ps|2p---mg--i|твоӣхъ|5001127|| ·|10|42
свѣтъ|Nb|-s---mn--i|с̄вѣ̄тъ|5001128| | |10|42
въ|R-|---------n|въ|5001128|| |10|42
откръвеніе|Nb|-s---na--i|откръвение̄|5001128|| |10|42
ѧзкъ|Nb|-p---mg--i|ѩ҃̄зкъ|5001128|| |10|42
і|C-|---------n|ӣ|5001128|| |10|42
славѫ|Nb|-s---fa--i|славѫ|5001128|| |10|42
людіі|Nb|-p---mg--i|людіӣ|5001128|| |10|42
твоіхъ|Ps|2p---mg--i|твоӣхъ|5001128|| |10|42
ілѣ|Ne|-s---mg--i|и҃̄лѣ|5001128|| :|10|42
і|C-|---------n|Ӣ|5001129| | |10|42
бѣ|V-|3siia----i|бѣ|5001129|| |10|42
оць|Nb|-s---mn--i|о҃̄ць|5001129|| |10|42
его|Pp|3s---mg--i|е̄го|5001129|| |10|42
і|C-|---------n|ӣ|5001129|| |10|42
мті|Nb|-s---fn--i|м҃ті|5001129|| · |10|42
